,periodo,georeferenced_column,latitude,longitude,fecha
1156,2018-12-01 00:00,"(41.4493539, 2.248254)",41.4493539,2.248254,1
1157,2018-12-01 00:00,"(41.5629623, 2.0100492)",41.5629623,2.0100492,1
1158,2018-12-01 00:00,"(41.6147605, 0.6267842)",41.6147605,0.6267842,2
1159,2018-12-01 00:00,"(41.6521328, -4.728562)",41.6521328,-4.728562,2
1160,2018-12-01 00:00,"(41.6521342, -0.8809428)",41.6521342,-0.8809428,7
1161,2018-12-01 00:00,"(41.6957038, 0.6327181)",41.6957038,0.6327181,1
1162,2018-12-01 00:00,"(41.9793006, 2.8199439)",41.9793006,2.8199439,1
1163,2018-12-01 00:00,"(42.063972, -1.6053391)",42.063972,-1.6053391,1
1164,2018-12-01 00:00,"(42.1968459, -7.6114105)",42.1968459,-7.6114105,1
1165,2018-12-01 00:00,"(42.2376602, -8.7247205)",42.2376602,-8.7247205,1
1166,2018-12-01 00:00,"(42.34484975, -3.681247658403683)",42.34484975,-3.681247658403683,1
1167,2018-12-01 00:00,"(42.5236693, -7.5096951)",42.5236693,-7.5096951,3
1168,2018-12-01 00:00,"(42.5278279, -1.6744823)",42.5278279,-1.6744823,1
1169,2018-12-01 00:00,"(42.61254875, -1.830787673361753)",42.61254875,-1.830787673361753,1
1170,2018-12-01 00:00,"(42.63414505, -5.971415104539984)",42.63414505,-5.971415104539984,1
1171,2018-12-01 00:00,"(42.8184538, -1.6442556)",42.8184538,-1.6442556,4
1172,2018-12-01 00:00,"(42.8465088, -2.6724025)",42.8465088,-2.6724025,5
1173,2018-12-01 00:00,"(43.1842839, -2.4732748)",43.1842839,-2.4732748,1
1174,2018-12-01 00:00,"(43.2630018, -2.9350039)",43.2630018,-2.9350039,9
1175,2018-12-01 00:00,"(43.29548, -2.9900933)",43.29548,-2.9900933,2
1176,2018-12-01 00:00,"(43.309341, -3.0074501)",43.309341,-3.0074501,1
1177,2018-12-01 00:00,"(43.3604218, -5.8450534)",43.3604218,-5.8450534,1
1178,2018-12-01 00:00,"(43.3709703, -8.3959425)",43.3709703,-8.3959425,2
1179,2018-12-01 00:00,"(44.3511473, 9.229671)",44.3511473,9.229671,1
1180,2018-12-01 00:00,"(45.4641943, 9.1896346)",45.4641943,9.1896346,1
1181,2018-12-01 00:00,"(47.9960901, 7.8494005)",47.9960901,7.8494005,1
1182,2018-12-01 00:00,"(48.1113387, -1.6800198)",48.1113387,-1.6800198,1
1183,2018-12-01 00:00,"(5.52811005, -87.05976165965734)",5.52811005,-87.05976165965734,1
1184,2018-12-01 00:00,"(50.6365654, 3.0635282)",50.6365654,3.0635282,1
1185,2018-12-01 00:00,"(50.8806207, 4.4730008)",50.8806207,4.4730008,1
1186,2018-12-01 00:00,"(51.5073219, -0.1276474)",51.5073219,-0.1276474,2
1187,2018-12-01 00:00,"(53.3497645, -6.2602732)",53.3497645,-6.2602732,2
1188,2018-12-01 00:00,"(6.2443382, -75.573553)",6.2443382,-75.573553,1
1189,2018-12-01 00:00,"(8.559559, -81.1308434)",8.559559,-81.1308434,1
1190,2019-01-01 00:00,"(-12.0621065, -77.0365256)",-12.0621065,-77.0365256,2
1191,2019-01-01 00:00,"(-22.9110137, -43.2093727)",-22.9110137,-43.2093727,1
1192,2019-01-01 00:00,"(-23.5506507, -46.6333824)",-23.5506507,-46.6333824,2
1193,2019-01-01 00:00,"(-25.2800459, -57.6343814)",-25.2800459,-57.6343814,1
1194,2019-01-01 00:00,"(-27.4511235, -58.9865196)",-27.4511235,-58.9865196,1
1195,2019-01-01 00:00,"(-30.3154739, -61.1645076)",-30.3154739,-61.1645076,2
1196,2019-01-01 00:00,"(-31.4173391, -64.183319)",-31.4173391,-64.183319,3
1197,2019-01-01 00:00,"(-31.6252842, -59.3539578)",-31.6252842,-59.3539578,2
1198,2019-01-01 00:00,"(-31.7330145, -60.5298511)",-31.7330145,-60.5298511,2
1199,2019-01-01 00:00,"(-32.7506976, -70.7252018)",-32.7506976,-70.7252018,2
1200,2019-01-01 00:00,"(-32.9595004, -60.6615415)",-32.9595004,-60.6615415,5
1201,2019-01-01 00:00,"(-33.1504259, -59.3106789)",-33.1504259,-59.3106789,1
1202,2019-01-01 00:00,"(-33.4179364, -63.2934951)",-33.4179364,-63.2934951,1
1203,2019-01-01 00:00,"(-33.4377756, -70.6504502)",-33.4377756,-70.6504502,5
1204,2019-01-01 00:00,"(-34.4471919, -58.5701505)",-34.4471919,-58.5701505,1
1205,2019-01-01 00:00,"(-34.4698592, -57.8433679)",-34.4698592,-57.8433679,1
1206,2019-01-01 00:00,"(-34.4763507, -58.5044291)",-34.4763507,-58.5044291,1
1207,2019-01-01 00:00,"(-34.6075682, -58.4370894)",-34.6075682,-58.4370894,25
1208,2019-01-01 00:00,"(-34.6126025, -68.330514)",-34.6126025,-68.330514,1
1209,2019-01-01 00:00,"(-34.7572582, -58.4026638)",-34.7572582,-58.4026638,1
1210,2019-01-01 00:00,"(-34.787093049999996, -68.43818677312292)",-34.78709305,-68.43818677312292,1
1211,2019-01-01 00:00,"(-34.9058916, -56.1913095)",-34.9058916,-56.1913095,1
1212,2019-01-01 00:00,"(-34.9206797, -57.9537638)",-34.9206797,-57.9537638,2
1213,2019-01-01 00:00,"(-35.9732484, -62.730185073137505)",-35.9732484,-62.73018507313751,1
1214,2019-01-01 00:00,"(-36.6203503, -64.2905765)",-36.6203503,-64.2905765,2
1215,2019-01-01 00:00,"(-36.8270795, -73.0502399)",-36.8270795,-73.0502399,2
1216,2019-01-01 00:00,"(-37.14984035, -60.13195196353277)",-37.14984035,-60.13195196353277,1
1217,2019-01-01 00:00,"(-38.7176522, -62.2654871)",-38.7176522,-62.2654871,1
1218,2019-01-01 00:00,"(-40.8084274, -62.994722)",-40.8084274,-62.994722,1
1219,2019-01-01 00:00,"(-43.2531242, -65.3094407)",-43.2531242,-65.3094407,1
1220,2019-01-01 00:00,"(-51.64607595, -69.26322885452636)",-51.64607595,-69.26322885452636,1
1221,2019-01-01 00:00,"(18.0352547, -66.8487055)",18.0352547,-66.8487055,1
